_id;x1;x2;x3;x4;x5;x6;treated;ps;ss_pair;wnnem_pair;nn_euk_pair_01;nn_mah_pair_01;psm_02_pair_01;psm_dyn_pair_01;nn_euk_pair_02;nn_mah_pair_02;psm_02_pair_02;psm_dyn_pair_02;nn_euk_pair_03;nn_mah_pair_03;psm_02_pair_03;psm_dyn_pair_03;nn_euk_pair_04;nn_mah_pair_04;psm_02_pair_04;psm_dyn_pair_04;nn_euk_pair_05;nn_mah_pair_05;psm_02_pair_05;psm_dyn_pair_05;nn_euk_pair_06;nn_mah_pair_06;psm_02_pair_06;psm_dyn_pair_06;nn_euk_pair_07;nn_mah_pair_07;psm_02_pair_07;psm_dyn_pair_07;nn_euk_pair_08;nn_mah_pair_08;psm_02_pair_08;psm_dyn_pair_08;nn_euk_pair_09;nn_mah_pair_09;psm_02_pair_09;psm_dyn_pair_09;nn_euk_pair_10;nn_mah_pair_10;psm_02_pair_10;psm_dyn_pair_10
421;0;1;1;1;1;1;0;0,4501473795086837;215,0;34,0;82,0;34,0;82,0;34,0;82,0;215,0;509,0;82,0;386,0;34,0;82,0;34,0;569,0;215,0;215,0;82,0;34,0;509,0;509,0;509,0;386,0;215,0;386,0;569,0;82,0;215,0;215,0;509,0;569,0;569,0;509,0;34,0;509,0;386,0;569,0;82,0;569,0;386,0;82,0;386,0
422;0;0;1;1;0;1;1;0,3504344726309674;59,0;295,0;370,0;370,0;471,0;471,0;295,0;623,0;295,0;471,0;471,0;471,0;529,0;370,0;267,0;138,0;529,0;59,0;471,0;138,0;370,0;295,0;59,0;623,0;295,0;459,0;459,0;59,0;370,0;370,0;623,0;459,0;370,0;459,0;471,0;370,0;267,0;529,0;623,0;623,0;267,0;471,0
423;0;1;0;1;0;1;0;0,2966792547433902;642,0;;415,0;;642,0;642,0;642,0;;642,0;415,0;642,0;;415,0;642,0;642,0;;642,0;415,0;477,0;;642,0;477,0;415,0;;477,0;642,0;415,0;;415,0;415,0;415,0;;415,0;642,0;642,0;;415,0;642,0;642,0;;415,0;642,0
424;1;0;0;0;0;1;0;0,3306585947733612;;262,0;85,0;262,0;;;262,0;356,0;;;384,0;356,0;;;486,0;85,0;;;486,0;85,0;;;262,0;262,0;;;384,0;384,0;;;85,0;486,0;;;356,0;262,0;;;486,0;85,0;;
425;0;1;0;1;1;1;0;0,3656786946243736;663,0;230,0;;106,0;;468,0;;396,0;;65,0;;396,0;;221,0;;396,0;;468,0;;663,0;;221,0;;230,0;;230,0;;663,0;;663,0;;230,0;;396,0;;230,0;;221,0;;230,0;;663,0
426;0;0;0;1;0;1;0;0,2753081933195574;605,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
427;0;0;1;1;1;0;1;0,35735647137134297;447,0;219,0;140,0;621,0;99,0;219,0;634,0;219,0;447,0;140,0;621,0;219,0;219,0;99,0;621,0;447,0;140,0;36,0;634,0;140,0;140,0;621,0;634,0;99,0;99,0;621,0;621,0;99,0;99,0;36,0;219,0;447,0;36,0;447,0;447,0;621,0;447,0;140,0;634,0;621,0;219,0;36,0
428;1;1;1;0;1;1;1;0,5156379511797571;234,0;617,0;584,0;234,0;149,0;33,0;617,0;234,0;33,0;149,0;33,0;47,0;33,0;149,0;617,0;47,0;33,0;149,0;584,0;47,0;33,0;617,0;407,0;234,0;149,0;617,0;33,0;617,0;33,0;149,0;617,0;234,0;617,0;617,0;617,0;234,0;617,0;149,0;584,0;234,0;33,0;617,0
429;1;1;0;1;0;0;0;0,37545894903577226;69,0;;180,0;595,0;;;596,0;150,0;;190,0;199,0;186,0;;72,0;330,0;595,0;;582,0;318,0;186,0;;290,0;340,0;595,0;;;318,0;673,0;;;340,0;595,0;;273,0;199,0;150,0;;237,0;;673,0;;355,0
430;1;1;0;1;1;1;0;0,5213820114808352;458,0;;125,0;176,0;610,0;195,0;62,0;450,0;195,0;55,0;71,0;662,0;270,0;610,0;71,0;661,0;55,0;270,0;11,0;62,0;329,0;610,0;600,0;176,0;55,0;270,0;357,0;450,0;195,0;270,0;62,0;88,0;270,0;458,0;78,0;600,0;458,0;458,0;125,0;176,0;610,0;55,0
431;1;0;0;1;0;1;1;0,41788189680442334;;522,0;587,0;80,0;;406,0;419,0;181,0;419,0;593,0;79,0;507,0;419,0;444,0;41,0;181,0;587,0;587,0;608,0;587,0;;440,0;311,0;451,0;587,0;440,0;587,0;507,0;593,0;419,0;608,0;587,0;;54,0;587,0;512,0;;385,0;587,0;181,0;;54,0
432;1;1;0;0;0;1;0;0,35422611154504696;6,0;6,0;212,0;563,0;6,0;276,0;563,0;563,0;563,0;212,0;250,0;250,0;212,0;250,0;212,0;563,0;563,0;563,0;212,0;282,0;250,0;563,0;563,0;282,0;282,0;276,0;6,0;6,0;6,0;276,0;276,0;282,0;212,0;250,0;276,0;563,0;276,0;250,0;563,0;276,0;6,0;563,0
433;1;1;1;1;1;0;1;0,5384783371768098;635,0;26,0;560,0;560,0;560,0;635,0;560,0;30,0;278,0;698,0;278,0;26,0;635,0;560,0;558,0;26,0;560,0;30,0;278,0;560,0;30,0;214,0;26,0;558,0;560,0;26,0;278,0;558,0;560,0;571,0;558,0;278,0;26,0;26,0;560,0;635,0;26,0;635,0;26,0;635,0;278,0;635,0
434;0;1;0;0;0;0;0;0,17961146631316968;;;;;513,0;408,0;;;408,0;408,0;;;408,0;408,0;;;513,0;513,0;;;408,0;408,0;;;408,0;513,0;;;513,0;513,0;;;408,0;513,0;;;513,0;513,0;;;408,0;408,0
435;0;1;1;0;0;0;0;0,23717023124678005;;146,0;238,0;;;;146,0;;;;238,0;;;;146,0;;;;146,0;;;;238,0;;;;238,0;;;;146,0;;;;238,0;;;;238,0;;;
436;0;1;0;1;1;0;1;0,3030348001957405;;9,0;2,0;299,0;;2,0;2,0;2,0;291,0;299,0;44,0;299,0;528,0;291,0;2,0;299,0;528,0;291,0;299,0;2,0;;2,0;291,0;299,0;291,0;528,0;528,0;299,0;528,0;291,0;291,0;406,0;291,0;399,0;2,0;528,0;528,0;291,0;291,0;291,0;299,0;299,0
437;1;1;0;0;0;0;0;0,2926390241652036;;545,0;641,0;221,0;;;641,0;158,0;;;545,0;641,0;;;545,0;641,0;;;545,0;641,0;;;641,0;641,0;;;545,0;545,0;;;641,0;468,0;;;641,0;545,0;;;545,0;221,0;;
438;0;0;0;1;0;1;0;0,2753081933195574;;;118,0;391,0;;;209,0;290,0;;;290,0;290,0;;;102,0;187,0;;;187,0;310,0;;;187,0;310,0;;;391,0;453,0;;;310,0;187,0;;;391,0;187,0;;;391,0;209,0;;
439;1;0;1;1;0;0;1;0,4346665693971672;445,0;420,0;420,0;122,0;122,0;445,0;359,0;445,0;122,0;420,0;359,0;122,0;409,0;420,0;359,0;122,0;122,0;445,0;445,0;445,0;445,0;409,0;420,0;122,0;420,0;385,0;122,0;409,0;409,0;445,0;445,0;122,0;122,0;309,0;420,0;409,0;122,0;420,0;420,0;122,0;409,0;409,0
440;1;0;1;0;0;1;0;0,4122958424135459;588,0;;;;;453,0;;;;453,0;;;;290,0;;;;187,0;;;;431,0;;;;431,0;;;;453,0;;;;209,0;;;;391,0;;;;453,0
441;1;1;0;1;0;0;0;0,37545894903577226;;;71,0;;;69,0;71,0;;;548,0;11,0;;;;;;;391,0;78,0;;;582,0;78,0;;;;11,0;;;574,0;71,0;;;692,0;11,0;;;200,0;;;;156,0
442;1;0;0;1;1;0;1;0,4252639396200544;108,0;162,0;126,0;126,0;162,0;132,0;132,0;132,0;108,0;162,0;132,0;108,0;;126,0;132,0;108,0;162,0;157,0;132,0;132,0;216,0;240,0;625,0;108,0;126,0;514,0;240,0;162,0;;162,0;132,0;126,0;126,0;162,0;240,0;132,0;625,0;157,0;162,0;162,0;;157,0
443;1;0;0;0;0;0;0;0,27144667270599393;;;553,0;;553,0;504,0;573,0;;553,0;573,0;553,0;;553,0;573,0;504,0;;504,0;553,0;553,0;;504,0;504,0;553,0;;553,0;553,0;504,0;;504,0;553,0;573,0;;504,0;553,0;553,0;;553,0;504,0;573,0;;553,0;553,0
444;1;0;0;0;1;1;0;0,4030321408648031;;315,0;331,0;;315,0;315,0;315,0;;245,0;331,0;245,0;;116,0;431,0;315,0;;331,0;685,0;315,0;;116,0;245,0;331,0;606,0;331,0;453,0;331,0;;331,0;116,0;245,0;;116,0;315,0;315,0;;245,0;245,0;116,0;;315,0;116,0
445;1;0;1;1;0;0;0;0,4346665693971672;439,0;273,0;190,0;123,0;273,0;439,0;273,0;439,0;273,0;273,0;123,0;273,0;273,0;123,0;190,0;273,0;123,0;439,0;439,0;439,0;439,0;322,0;273,0;273,0;190,0;123,0;123,0;123,0;123,0;439,0;439,0;123,0;190,0;304,0;190,0;273,0;190,0;190,0;190,0;273,0;190,0;190,0
446;1;1;1;0;1;1;1;0,5156379511797571;407,0;234,0;617,0;47,0;617,0;149,0;33,0;47,0;149,0;33,0;584,0;234,0;149,0;617,0;33,0;617,0;149,0;617,0;617,0;234,0;149,0;149,0;617,0;617,0;33,0;149,0;584,0;234,0;617,0;617,0;584,0;47,0;149,0;33,0;407,0;617,0;149,0;33,0;617,0;47,0;617,0;149,0
447;0;0;1;1;1;0;0;0,35735647137134297;427,0;478,0;70,0;257,0;257,0;478,0;478,0;478,0;427,0;656,0;523,0;656,0;300,0;300,0;257,0;427,0;257,0;656,0;582,0;257,0;300,0;257,0;474,0;478,0;478,0;166,0;355,0;656,0;257,0;656,0;166,0;427,0;166,0;427,0;427,0;166,0;427,0;166,0;257,0;300,0;478,0;166,0
448;0;0;0;0;0;0;0;0,16469854039057807;;207,0;285,0;207,0;285,0;285,0;285,0;207,0;207,0;207,0;207,0;285,0;207,0;285,0;285,0;207,0;207,0;285,0;285,0;285,0;207,0;207,0;285,0;285,0;285,0;207,0;207,0;285,0;207,0;207,0;285,0;207,0;207,0;285,0;207,0;207,0;285,0;285,0;285,0;207,0;207,0;285,0
449;1;1;0;0;1;0;1;0,3611813609331195;191,0;192,0;654,0;654,0;160,0;131,0;191,0;319,0;160,0;131,0;191,0;192,0;160,0;319,0;191,0;131,0;319,0;131,0;192,0;191,0;131,0;160,0;192,0;192,0;160,0;131,0;494,0;192,0;131,0;319,0;654,0;319,0;319,0;319,0;191,0;192,0;160,0;160,0;191,0;131,0;131,0;160,0
450;1;1;1;1;1;1;1;0,6073783665585388;;635,0;105,0;314,0;;560,0;483,0;430,0;;483,0;506,0;571,0;;506,0;174,0;506,0;105,0;353,0;524,0;105,0;;506,0;560,0;265,0;;524,0;149,0;430,0;506,0;35,0;506,0;506,0;;524,0;684,0;493,0;174,0;506,0;483,0;314,0;506,0;266,0
451;1;0;1;1;0;1;0;0,5048125532864441;;590,0;239,0;187,0;;357,0;239,0;118,0;;150,0;13,0;453,0;;569,0;510,0;118,0;;199,0;239,0;290,0;;330,0;590,0;431,0;;34,0;239,0;75,0;;175,0;13,0;310,0;;606,0;239,0;310,0;;596,0;13,0;391,0;;
452;1;1;1;0;1;0;1;0,44534054665600176;177,0;591,0;33,0;177,0;591,0;555,0;591,0;591,0;;632,0;319,0;637,0;480,0;119,0;480,0;637,0;;460,0;591,0;591,0;177,0;254,0;33,0;637,0;177,0;672,0;160,0;480,0;480,0;460,0;591,0;637,0;480,0;76,0;177,0;480,0;460,0;632,0;177,0;460,0;460,0;637,0
453;1;0;0;1;0;1;1;0,41788189680442334;;98,0;104,0;181,0;;440,0;592,0;80,0;;440,0;608,0;451,0;;587,0;79,0;419,0;593,0;490,0;419,0;311,0;;54,0;587,0;80,0;;444,0;608,0;438,0;;440,0;41,0;419,0;181,0;498,0;211,0;148,0;;181,0;608,0;80,0;419,0;440,0
454;1;0;1;0;0;0;1;0,3460223497096673;84,0;284,0;198,0;284,0;198,0;457,0;63,0;198,0;457,0;293,0;256,0;252,0;198,0;284,0;628,0;284,0;84,0;293,0;252,0;457,0;84,0;457,0;628,0;252,0;293,0;284,0;457,0;284,0;84,0;198,0;63,0;284,0;84,0;293,0;198,0;457,0;84,0;198,0;198,0;198,0;198,0;84,0
455;1;1;1;1;1;0;1;0,5384783371768098;30,0;258,0;30,0;558,0;26,0;684,0;278,0;635,0;560,0;635,0;635,0;30,0;560,0;26,0;26,0;557,0;635,0;233,0;635,0;635,0;278,0;26,0;635,0;26,0;26,0;30,0;558,0;560,0;30,0;635,0;560,0;30,0;30,0;560,0;558,0;558,0;30,0;233,0;278,0;26,0;635,0;26,0
456;0;0;0;0;0;1;0;0,207248929192348;;;;133,0;;;;390,0;;;;133,0;;;;133,0;;;;133,0;;;;390,0;;;;390,0;;;;133,0;;;;133,0;;;;390,0;;
457;1;0;1;0;0;0;0;0,3460223497096673;107,0;688,0;688,0;688,0;170,0;454,0;688,0;107,0;454,0;170,0;657,0;657,0;657,0;107,0;170,0;170,0;688,0;688,0;657,0;454,0;657,0;454,0;170,0;170,0;657,0;107,0;454,0;688,0;657,0;657,0;657,0;657,0;688,0;170,0;107,0;454,0;107,0;657,0;107,0;170,0;107,0;688,0
458;1;1;0;1;1;1;1;0,5213820114808352;430,0;571,0;314,0;233,0;233,0;233,0;571,0;571,0;320,0;639,0;644,0;624,0;624,0;624,0;233,0;684,0;233,0;483,0;183,0;684,0;320,0;694,0;314,0;624,0;694,0;639,0;314,0;233,0;320,0;624,0;483,0;483,0;320,0;430,0;233,0;163,0;430,0;430,0;571,0;624,0;624,0;233,0
459;0;0;1;1;0;1;0;0,3504344726309674;83,0;523,0;83,0;368,0;501,0;368,0;501,0;567,0;501,0;501,0;683,0;83,0;402,0;567,0;322,0;683,0;368,0;683,0;501,0;402,0;567,0;368,0;156,0;368,0;368,0;422,0;422,0;368,0;683,0;567,0;582,0;422,0;402,0;422,0;683,0;368,0;83,0;567,0;366,0;368,0;567,0;683,0
460;1;1;1;0;1;0;0;0,44534054665600176;462,0;365,0;175,0;547,0;462,0;549,0;462,0;462,0;462,0;462,0;549,0;341,0;547,0;630,0;341,0;175,0;630,0;452,0;175,0;630,0;547,0;630,0;462,0;462,0;175,0;175,0;538,0;175,0;549,0;452,0;547,0;547,0;630,0;549,0;175,0;175,0;452,0;538,0;175,0;452,0;452,0;549,0
461;0;0;1;0;1;1;0;0,3365956238747993;;;224,0;352,0;;;301,0;410,0;;;410,0;224,0;;;582,0;364,0;;;410,0;352,0;;;301,0;352,0;;;364,0;224,0;;;366,0;301,0;;;224,0;410,0;;;523,0;352,0;;
462;1;1;1;0;1;0;1;0,44534054665600176;460,0;637,0;591,0;637,0;460,0;480,0;460,0;460,0;460,0;460,0;177,0;254,0;591,0;495,0;254,0;480,0;;177,0;177,0;494,0;;258,0;460,0;460,0;;495,0;480,0;494,0;;480,0;480,0;480,0;254,0;385,0;591,0;494,0;;480,0;160,0;637,0;480,0;8,0
463;0;0;0;1;1;0;0;0,28138908825186754;;182,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
464;0;1;0;1;0;0;0;0,2413579948840177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;1;0;1;0;1;1;1;0,4894711442478235;508,0;531,0;335,0;508,0;335,0;258,0;47,0;508,0;531,0;508,0;508,0;335,0;531,0;531,0;335,0;531,0;508,0;335,0;508,0;531,0;508,0;531,0;335,0;531,0;508,0;508,0;531,0;335,0;335,0;508,0;161,0;508,0;508,0;508,0;531,0;335,0;531,0;531,0;335,0;531,0;508,0;335,0
466;1;1;0;0;1;1;1;0,4284560788216125;372,0;14,0;649,0;382,0;382,0;649,0;385,0;382,0;;515,0;404,0;649,0;14,0;372,0;632,0;404,0;216,0;372,0;382,0;584,0;372,0;14,0;649,0;149,0;14,0;658,0;404,0;14,0;;404,0;385,0;232,0;14,0;495,0;14,0;372,0;;372,0;382,0;232,0;;40,0
467;0;0;1;0;0;1;0;0,2707415885789225;;;;;201,0;201,0;;;201,0;269,0;;;136,0;136,0;;;206,0;136,0;;;206,0;136,0;;;100,0;201,0;;;136,0;201,0;;;100,0;201,0;;;100,0;136,0;;;269,0;100,0
468;1;1;1;0;0;0;1;0,3700794594640561;;293,0;586,0;586,0;586,0;425,0;344,0;344,0;344,0;344,0;601,0;601,0;344,0;601,0;601,0;586,0;586,0;425,0;601,0;601,0;601,0;344,0;601,0;601,0;;586,0;309,0;344,0;;344,0;601,0;437,0;;586,0;252,0;586,0;601,0;344,0;256,0;601,0;;589,0
469;0;1;1;0;1;1;1;0,3603584801033871;134,0;134,0;213,0;213,0;213,0;597,0;213,0;597,0;213,0;213,0;232,0;213,0;134,0;213,0;134,0;213,0;597,0;213,0;213,0;597,0;597,0;213,0;597,0;597,0;213,0;213,0;213,0;213,0;134,0;134,0;213,0;213,0;213,0;597,0;232,0;597,0;213,0;597,0;597,0;134,0;213,0;597,0
470;1;0;0;1;1;0;1;0,4252639396200544;240,0;216,0;162,0;108,0;;126,0;625,0;126,0;216,0;240,0;162,0;162,0;216,0;240,0;625,0;132,0;;240,0;240,0;162,0;240,0;126,0;126,0;126,0;108,0;157,0;126,0;240,0;162,0;157,0;625,0;240,0;162,0;382,0;625,0;162,0;126,0;539,0;240,0;240,0;108,0;126,0
471;0;0;1;1;0;1;0;0,3504344726309674;;83,0;683,0;567,0;422,0;422,0;83,0;83,0;402,0;422,0;422,0;422,0;567,0;368,0;501,0;567,0;402,0;83,0;422,0;83,0;683,0;402,0;402,0;83,0;402,0;83,0;567,0;501,0;567,0;368,0;368,0;683,0;683,0;368,0;422,0;501,0;368,0;368,0;402,0;683,0;501,0;422,0
472;1;0;0;1;0;0;1;0,3512471360833499;522,0;18,0;650,0;89,0;98,0;89,0;629,0;522,0;679,0;89,0;629,0;629,0;679,0;98,0;650,0;522,0;89,0;679,0;522,0;277,0;98,0;89,0;342,0;98,0;89,0;679,0;342,0;98,0;676,0;89,0;18,0;98,0;679,0;98,0;18,0;18,0;98,0;650,0;522,0;277,0;629,0;650,0
473;1;0;1;0;1;0;1;0,4196503439411126;;254,0;568,0;568,0;593,0;515,0;121,0;568,0;;283,0;121,0;520,0;;157,0;593,0;559,0;;419,0;121,0;333,0;568,0;568,0;568,0;559,0;568,0;568,0;121,0;520,0;;132,0;508,0;583,0;568,0;625,0;568,0;333,0;593,0;568,0;637,0;593,0;;568,0
474;0;0;1;1;1;1;1;0,42439205240760136;;36,0;529,0;229,0;57,0;57,0;651,0;208,0;541,0;157,0;541,0;19,0;162,0;658,0;651,0;541,0;;651,0;529,0;664,0;57,0;405,0;447,0;202,0;;122,0;295,0;229,0;;240,0;57,0;229,0;108,0;658,0;57,0;229,0;541,0;57,0;541,0;651,0;;498,0
475;0;1;0;0;1;1;0;0,2840349838746351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
476;0;0;0;1;1;0;0;0,28138908825186754;;168,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
477;0;1;0;1;0;1;1;0,2966792547433902;607,0;23,0;281,0;281,0;111,0;111,0;411,0;411,0;23,0;23,0;411,0;411,0;111,0;111,0;281,0;281,0;23,0;111,0;423,0;281,0;23,0;423,0;411,0;307,0;423,0;23,0;281,0;307,0;111,0;111,0;411,0;281,0;23,0;23,0;281,0;307,0;23,0;23,0;411,0;307,0;23,0;23,0
478;0;0;1;1;1;0;1;0,35735647137134297;621,0;447,0;99,0;634,0;140,0;447,0;447,0;447,0;621,0;99,0;219,0;99,0;36,0;36,0;634,0;219,0;36,0;140,0;36,0;219,0;219,0;140,0;36,0;447,0;447,0;140,0;219,0;140,0;140,0;99,0;634,0;634,0;140,0;99,0;621,0;634,0;621,0;99,0;140,0;140,0;447,0;219,0
479;1;0;0;1;1;1;0;0,4952217399494778;;;;362,0;50,0;362,0;;142,0;142,0;570,0;;570,0;142,0;362,0;;606,0;606,0;142,0;;362,0;570,0;50,0;;570,0;362,0;50,0;;50,0;50,0;362,0;;606,0;142,0;570,0;;142,0;606,0;570,0;;362,0;606,0;34,0
480;1;1;1;0;1;0;0;0,44534054665600176;341,0;175,0;630,0;341,0;175,0;462,0;547,0;538,0;341,0;547,0;547,0;538,0;452,0;549,0;452,0;462,0;549,0;549,0;630,0;538,0;630,0;175,0;341,0;538,0;549,0;547,0;462,0;452,0;452,0;462,0;462,0;462,0;452,0;175,0;341,0;452,0;341,0;462,0;538,0;549,0;462,0;630,0
481;0;0;0;1;0;0;0;0,22271007961966388;302,0;302,0;302,0;302,0;;;302,0;120,0;;;302,0;120,0;;;302,0;120,0;;;302,0;302,0;;;302,0;120,0;;;302,0;302,0;;;120,0;120,0;;;302,0;120,0;;;302,0;302,0;;
482;0;0;0;0;0;1;0;0,207248929192348;;;;;390,0;133,0;;;133,0;390,0;;;390,0;390,0;;;390,0;133,0;;;390,0;133,0;;;390,0;133,0;;;133,0;133,0;;;390,0;133,0;;;133,0;133,0;;;133,0;133,0
483;1;1;0;1;1;1;0;0,5213820114808352;;55,0;351,0;55,0;;661,0;450,0;610,0;;450,0;661,0;610,0;;62,0;176,0;195,0;;458,0;286,0;195,0;;326,0;662,0;610,0;;43,0;55,0;329,0;;;458,0;458,0;;286,0;43,0;195,0;;329,0;450,0;195,0;;
484;1;1;0;0;1;1;1;0,4284560788216125;382,0;649,0;624,0;14,0;;625,0;404,0;372,0;;48,0;372,0;404,0;372,0;122,0;385,0;149,0;649,0;649,0;502,0;404,0;162,0;649,0;14,0;584,0;404,0;372,0;14,0;232,0;372,0;382,0;404,0;14,0;649,0;420,0;649,0;649,0;649,0;404,0;502,0;149,0;649,0;649,0
485;1;0;0;0;0;0;0;0,27144667270599393;573,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
486;1;0;0;0;0;1;1;0,3306585947733612;27,0;612,0;27,0;653,0;643,0;109,0;653,0;612,0;27,0;27,0;141,0;612,0;643,0;210,0;424,0;210,0;643,0;141,0;424,0;612,0;141,0;109,0;109,0;27,0;210,0;141,0;643,0;210,0;27,0;27,0;27,0;424,0;27,0;612,0;141,0;653,0;141,0;612,0;424,0;27,0;612,0;643,0
487;0;0;1;0;1;1;0;0,3365956238747993;352,0;301,0;352,0;224,0;;;352,0;364,0;;;224,0;410,0;;;301,0;301,0;;;224,0;364,0;;;224,0;364,0;;;352,0;301,0;;;352,0;410,0;;;352,0;301,0;;;301,0;364,0;;
488;0;0;0;1;1;0;0;0,28138908825186754;;;168,0;;168,0;168,0;418,0;;418,0;168,0;418,0;;182,0;418,0;418,0;;168,0;168,0;168,0;;418,0;168,0;168,0;;418,0;418,0;168,0;;168,0;168,0;418,0;;182,0;168,0;168,0;;182,0;418,0;182,0;;168,0;182,0
489;1;0;1;1;1;0;1;0,5123785732457995;258,0;287,0;169,0;258,0;287,0;218,0;557,0;258,0;324,0;324,0;557,0;218,0;557,0;287,0;557,0;324,0;324,0;324,0;258,0;218,0;287,0;557,0;557,0;324,0;557,0;287,0;169,0;258,0;287,0;557,0;258,0;258,0;324,0;287,0;169,0;258,0;287,0;557,0;258,0;258,0;557,0;287,0
490;1;0;1;0;0;1;0;0,4122958424135459;;77,0;;588,0;77,0;588,0;;77,0;588,0;77,0;;77,0;588,0;391,0;;588,0;77,0;453,0;;588,0;588,0;77,0;;588,0;77,0;588,0;;77,0;77,0;588,0;;588,0;588,0;77,0;;588,0;588,0;77,0;;588,0;77,0;588,0
491;0;1;0;0;0;0;0;0,17961146631316968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492;1;0;1;0;1;0;1;0,4196503439411126;;256,0;121,0;559,0;;593,0;568,0;333,0;;246,0;593,0;559,0;;568,0;401,0;568,0;;132,0;520,0;583,0;;283,0;401,0;568,0;;283,0;568,0;559,0;;593,0;401,0;568,0;;246,0;593,0;520,0;568,0;132,0;401,0;520,0;587,0;132,0
493;1;1;0;1;1;1;0;0,5213820114808352;;;55,0;43,0;;;124,0;661,0;;600,0;270,0;62,0;;326,0;286,0;286,0;;;43,0;43,0;;;55,0;600,0;;351,0;610,0;43,0;;;610,0;600,0;;;270,0;450,0;;176,0;270,0;88,0;;
494;1;1;0;0;1;0;0;0,3611813609331195;;39,0;;175,0;;;;630,0;;;;175,0;;;;547,0;;;;462,0;;;;341,0;;;449,0;462,0;;;;538,0;;;;462,0;;;;630,0;;
495;1;0;0;0;1;1;0;0,4030321408648031;245,0;548,0;;;245,0;245,0;;;116,0;116,0;;;245,0;462,0;;;315,0;341,0;;;315,0;129,0;;;315,0;462,0;;;245,0;315,0;;;315,0;466,0;;;331,0;547,0;;;331,0;245,0
496;1;1;1;1;0;0;0;0,4605465384236457;186,0;186,0;150,0;186,0;673,0;569,0;150,0;186,0;673,0;386,0;186,0;595,0;673,0;273,0;673,0;150,0;595,0;673,0;186,0;595,0;150,0;180,0;595,0;673,0;595,0;11,0;595,0;186,0;595,0;673,0;186,0;673,0;150,0;150,0;186,0;673,0;595,0;673,0;595,0;150,0;150,0;186,0
497;0;0;1;0;0;0;0;0,21875257608730986;;;56,0;56,0;638,0;638,0;56,0;56,0;638,0;638,0;638,0;638,0;638,0;638,0;638,0;638,0;638,0;56,0;638,0;56,0;56,0;638,0;638,0;638,0;56,0;638,0;638,0;56,0;56,0;638,0;56,0;56,0;56,0;638,0;638,0;56,0;638,0;638,0;638,0;638,0;56,0;638,0
498;1;0;1;0;0;1;0;0,4122958424135459;;;;;;70,0;;;;235,0;;;;209,0;;;;290,0;;;;391,0;;;;118,0;;;;118,0;;;;453,0;;;;209,0;;;;474,0
499;0;1;1;1;0;0;0;0,3111982338515346;;579,0;565,0;;;;248,0;;;;565,0;;;;579,0;;;;565,0;;;;248,0;;;;248,0;;;;565,0;;;;248,0;;;;579,0;;;
500;1;0;0;1;1;1;0;0,4952217399494778;142,0;606,0;606,0;50,0;606,0;570,0;;261,0;570,0;50,0;;236,0;570,0;570,0;;362,0;142,0;570,0;362,0;142,0;142,0;606,0;142,0;261,0;606,0;362,0;;261,0;606,0;142,0;;362,0;50,0;50,0;;362,0;142,0;50,0;;142,0;142,0;50,0
501;0;0;1;1;0;1;1;0,3504344726309674;623,0;529,0;267,0;267,0;459,0;267,0;459,0;295,0;459,0;459,0;623,0;267,0;59,0;59,0;471,0;267,0;370,0;267,0;459,0;59,0;59,0;59,0;267,0;295,0;529,0;370,0;59,0;471,0;529,0;295,0;59,0;138,0;267,0;59,0;370,0;471,0;295,0;267,0;267,0;59,0;471,0;529,0
502;0;1;0;0;1;1;0;0,2840349838746351;336,0;336,0;144,0;;;;548,0;;;;;;;;68,0;;;;484,0;;;;692,0;;;;200,0;;;;200,0;;;;548,0;;;;484,0;;;
503;0;1;0;0;1;0;0;0,23029944197901306;376,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
504;1;0;0;0;0;0;1;0,27144667270599393;696,0;363,0;363,0;363,0;363,0;443,0;417,0;87,0;363,0;363,0;417,0;87,0;151,0;151,0;443,0;87,0;443,0;363,0;363,0;87,0;443,0;443,0;417,0;115,0;363,0;151,0;443,0;363,0;443,0;363,0;417,0;363,0;443,0;151,0;363,0;87,0;151,0;443,0;417,0;87,0;151,0;151,0
505;0;1;0;1;1;1;0;0,3656786946243736;;;396,0;230,0;396,0;230,0;243,0;243,0;663,0;243,0;230,0;106,0;663,0;230,0;230,0;243,0;243,0;663,0;396,0;243,0;396,0;106,0;65,0;663,0;230,0;243,0;65,0;396,0;663,0;65,0;65,0;65,0;396,0;663,0;396,0;65,0;230,0;663,0;396,0;663,0;396,0;396,0
