_id;x1;x2;x3;x4;x5;x6;treated;ps;ss_pair;wnnem_pair;nn_euk_pair_01;nn_mah_pair_01;psm_02_pair_01;psm_dyn_pair_01;nn_euk_pair_02;nn_mah_pair_02;psm_02_pair_02;psm_dyn_pair_02;nn_euk_pair_03;nn_mah_pair_03;psm_02_pair_03;psm_dyn_pair_03;nn_euk_pair_04;nn_mah_pair_04;psm_02_pair_04;psm_dyn_pair_04;nn_euk_pair_05;nn_mah_pair_05;psm_02_pair_05;psm_dyn_pair_05;nn_euk_pair_06;nn_mah_pair_06;psm_02_pair_06;psm_dyn_pair_06;nn_euk_pair_07;nn_mah_pair_07;psm_02_pair_07;psm_dyn_pair_07;nn_euk_pair_08;nn_mah_pair_08;psm_02_pair_08;psm_dyn_pair_08;nn_euk_pair_09;nn_mah_pair_09;psm_02_pair_09;psm_dyn_pair_09;nn_euk_pair_10;nn_mah_pair_10;psm_02_pair_10;psm_dyn_pair_10
474;0;0;1;1;1;1;1;0,2804783395395821;651,0;651,0;70,0;355,0;70,0;523,0;355,0;523,0;57,0;523,0;541,0;651,0;523,0;523,0;57,0;355,0;355,0;57,0;57,0;57,0;57,0;541,0;355,0;57,0;541,0;355,0;651,0;651,0;57,0;541,0;70,0;355,0;70,0;70,0;57,0;651,0;355,0;70,0;541,0;523,0;57,0;541,0
475;0;1;0;0;1;1;0;0,25318985659979104;;336,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
476;0;0;0;1;1;0;0;0,20754258615629076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
477;0;1;0;1;0;1;0;0,27233023077345325;;642,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
478;0;0;1;1;1;0;0;0,2407433793322588;;;166,0;257,0;;;257,0;166,0;;;427,0;427,0;;;166,0;257,0;;;257,0;257,0;;;427,0;257,0;;;427,0;656,0;;;656,0;257,0;;;656,0;166,0;;;257,0;257,0;;
479;1;0;0;1;1;1;0;0,3512737743270781;606,0;570,0;570,0;;;;50,0;;;;50,0;;;;570,0;;;;606,0;;;;142,0;;;;570,0;;;;570,0;;;;142,0;;;;50,0;;;
480;1;1;1;0;1;0;0;0,3595871722394001;630,0;538,0;452,0;;630,0;175,0;538,0;;462,0;630,0;549,0;;452,0;630,0;175,0;;630,0;462,0;538,0;;538,0;452,0;630,0;;549,0;549,0;630,0;;549,0;549,0;452,0;;630,0;538,0;462,0;;452,0;452,0;630,0;;462,0;549,0
481;0;0;0;1;0;0;0;0,1862784907631384;;120,0;;302,0;;;;120,0;;;;302,0;;;;120,0;;;;120,0;;;;302,0;;;;120,0;;;;302,0;;;;302,0;;;;120,0;;
482;0;0;0;0;0;1;0;0,18223621119888045;;390,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
483;1;1;0;1;1;1;1;0,4186252130288907;694,0;458,0;610,0;610,0;;610,0;329,0;610,0;458,0;458,0;222,0;610,0;610,0;624,0;694,0;624,0;329,0;610,0;694,0;55,0;;694,0;458,0;610,0;270,0;694,0;610,0;610,0;270,0;458,0;458,0;624,0;195,0;610,0;458,0;624,0;329,0;195,0;195,0;458,0;610,0;195,0
484;1;1;0;0;1;1;0;0,3631236349357641;;;;144,0;200,0;548,0;;466,0;692,0;200,0;;466,0;466,0;466,0;;200,0;548,0;144,0;;692,0;200,0;466,0;;692,0;200,0;144,0;;548,0;692,0;200,0;;692,0;548,0;548,0;;144,0;466,0;144,0;;200,0;466,0;144,0
485;1;0;0;0;0;0;0;0,23362599616848306;;573,0;;504,0;553,0;573,0;;553,0;553,0;553,0;;504,0;573,0;504,0;;573,0;504,0;573,0;;504,0;553,0;504,0;;504,0;553,0;553,0;;573,0;504,0;553,0;;504,0;573,0;553,0;;504,0;553,0;504,0;;504,0;504,0;573,0
486;1;0;0;0;0;1;1;0,2726080071702801;27,0;653,0;424,0;643,0;27,0;210,0;27,0;109,0;612,0;27,0;643,0;612,0;141,0;653,0;141,0;109,0;210,0;653,0;141,0;643,0;612,0;141,0;424,0;262,0;653,0;210,0;109,0;424,0;612,0;612,0;109,0;262,0;210,0;27,0;424,0;262,0;27,0;612,0;27,0;109,0;210,0;141,0
487;0;0;1;0;1;1;0;0,2358617810900413;;224,0;;;352,0;301,0;;;364,0;301,0;;;352,0;301,0;;;352,0;364,0;;;352,0;301,0;;;224,0;352,0;;;301,0;364,0;;;224,0;301,0;;;364,0;301,0;;;224,0;301,0
488;0;0;0;1;1;0;0;0,20754258615629076;;182,0;418,0;;418,0;182,0;418,0;;182,0;418,0;418,0;;182,0;418,0;418,0;;418,0;182,0;418,0;;182,0;418,0;418,0;;182,0;418,0;182,0;;418,0;418,0;418,0;;182,0;182,0;182,0;;182,0;182,0;418,0;;418,0;182,0
489;1;0;1;1;1;0;1;0,34778969588175784;169,0;218,0;557,0;15,0;308,0;308,0;557,0;15,0;308,0;308,0;557,0;15,0;308,0;308,0;557,0;15,0;308,0;308,0;557,0;15,0;308,0;308,0;557,0;15,0;308,0;308,0;557,0;15,0;308,0;308,0;557,0;15,0;308,0;308,0;557,0;15,0;308,0;308,0;557,0;15,0;308,0;308,0
490;1;0;1;0;0;1;0;0,3121178494347399;;;;588,0;77,0;588,0;;77,0;588,0;588,0;;588,0;77,0;77,0;;588,0;588,0;77,0;;588,0;77,0;588,0;;588,0;77,0;588,0;;588,0;77,0;77,0;;588,0;588,0;77,0;;77,0;588,0;77,0;;77,0;77,0;588,0
491;0;1;0;0;0;0;0;0,19422885098031425;408,0;408,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492;1;0;1;0;1;0;1;0,2968837307262043;;628,0;568,0;473,0;568,0;405,0;177,0;568,0;405,0;593,0;473,0;593,0;405,0;593,0;473,0;568,0;593,0;593,0;473,0;615,0;473,0;568,0;568,0;473,0;473,0;473,0;568,0;473,0;593,0;405,0;473,0;568,0;405,0;473,0;568,0;568,0;473,0;369,0;473,0;473,0;593,0;593,0
493;1;1;0;1;1;1;1;0,4186252130288907;270,0;270,0;329,0;195,0;55,0;270,0;624,0;329,0;329,0;329,0;329,0;329,0;;195,0;270,0;55,0;610,0;694,0;222,0;624,0;610,0;55,0;55,0;458,0;694,0;329,0;458,0;195,0;;635,0;195,0;176,0;610,0;635,0;624,0;176,0;270,0;55,0;270,0;195,0;;694,0
494;1;1;0;0;1;0;0;0,3168360725006976;;449,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;1;0;0;0;1;1;0;0,30009248760362195;116,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;1;1;1;1;0;0;0;0,38264963528307744;186,0;595,0;673,0;673,0;595,0;595,0;673,0;186,0;673,0;150,0;595,0;186,0;595,0;595,0;150,0;595,0;186,0;186,0;673,0;595,0;186,0;186,0;673,0;150,0;595,0;673,0;673,0;150,0;150,0;595,0;673,0;186,0;150,0;186,0;673,0;673,0;186,0;150,0;595,0;673,0;150,0;150,0
497;0;0;1;0;0;0;0;0,17996361465425456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;1;0;1;0;0;1;0;0,3121178494347399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
499;0;1;1;1;0;0;0;0,2693041043775805;;579,0;;;565,0;248,0;;;565,0;248,0;;;579,0;565,0;;;565,0;565,0;;;565,0;248,0;;;565,0;248,0;;;248,0;248,0;;;248,0;565,0;;;248,0;565,0;;;565,0;579,0
500;1;0;0;1;1;1;0;0,3512737743270781;142,0;453,0;142,0;;570,0;606,0;142,0;;606,0;570,0;;;142,0;570,0;50,0;;50,0;570,0;142,0;;570,0;142,0;;;570,0;606,0;;;50,0;570,0;50,0;;50,0;50,0;;;142,0;570,0;570,0;;570,0;570,0
501;0;0;1;1;0;1;1;0,2541379791261026;267,0;529,0;370,0;267,0;59,0;370,0;59,0;471,0;267,0;459,0;623,0;267,0;459,0;267,0;138,0;370,0;529,0;623,0;138,0;459,0;138,0;459,0;59,0;623,0;267,0;370,0;623,0;138,0;138,0;529,0;59,0;267,0;623,0;59,0;295,0;623,0;370,0;459,0;138,0;459,0;623,0;138,0
502;0;1;0;0;1;1;0;0,25318985659979104;336,0;;336,0;414,0;;;414,0;665,0;;;665,0;336,0;;;336,0;414,0;;;414,0;336,0;;;665,0;414,0;;;336,0;665,0;;;414,0;665,0;;;665,0;336,0;;;336,0;336,0;;
503;0;1;0;0;1;0;0;0,21615941276516426;251,0;;564,0;251,0;;;564,0;376,0;;;251,0;376,0;;;251,0;251,0;;;251,0;564,0;;;251,0;251,0;;;251,0;564,0;;;376,0;251,0;;;564,0;251,0;;;376,0;251,0;;
504;1;0;0;0;0;0;1;0,23362599616848306;417,0;87,0;696,0;485,0;151,0;87,0;598,0;598,0;87,0;151,0;598,0;485,0;151,0;485,0;598,0;443,0;485,0;151,0;115,0;485,0;87,0;485,0;598,0;485,0;87,0;87,0;696,0;598,0;485,0;151,0;696,0;485,0;151,0;151,0;115,0;485,0;87,0;485,0;115,0;485,0;485,0;87,0
505;0;1;0;1;1;1;0;0,2997982482783427;;106,0;230,0;65,0;65,0;396,0;65,0;663,0;663,0;396,0;106,0;230,0;396,0;65,0;663,0;396,0;243,0;663,0;396,0;243,0;663,0;663,0;230,0;106,0;396,0;396,0;396,0;106,0;65,0;230,0;663,0;106,0;243,0;663,0;65,0;65,0;106,0;663,0;65,0;396,0;230,0;106,0
506;1;1;1;1;1;1;1;0,4657473237537692;43,0;450,0;176,0;662,0;176,0;43,0;176,0;43,0;176,0;600,0;88,0;661,0;600,0;600,0;43,0;43,0;124,0;43,0;351,0;450,0;62,0;43,0;62,0;450,0;176,0;62,0;176,0;450,0;176,0;600,0;43,0;286,0;600,0;124,0;351,0;662,0;43,0;176,0;62,0;286,0;600,0;43,0
507;0;0;0;1;0;1;0;0,21962428116898436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
508;1;0;1;0;1;1;0;0,3417144085911393;465,0;241,0;465,0;465,0;387,0;387,0;241,0;465,0;465,0;387,0;387,0;387,0;465,0;387,0;465,0;465,0;241,0;465,0;465,0;387,0;465,0;387,0;465,0;387,0;465,0;241,0;241,0;465,0;387,0;241,0;241,0;387,0;465,0;387,0;241,0;241,0;387,0;465,0;241,0;241,0;241,0;241,0
509;0;1;1;1;1;1;1;0,3413992654193282;82,0;672,0;393,0;82,0;672,0;82,0;393,0;672,0;82,0;95,0;672,0;82,0;82,0;672,0;672,0;421,0;8,0;8,0;672,0;95,0;95,0;672,0;95,0;95,0;82,0;8,0;393,0;421,0;82,0;672,0;393,0;95,0;8,0;8,0;82,0;82,0;95,0;8,0;672,0;672,0;82,0;82,0
510;1;0;1;1;0;1;0;0,3642826211491781;;13,0;;;;;;;;;;;;;;;;;;;;;590,0;;;;;;;;;;;;;;;;;;;
511;1;1;0;1;0;0;0;0,3386063725773109;;;350,0;;69,0;517,0;69,0;;517,0;517,0;69,0;;517,0;350,0;69,0;;517,0;350,0;350,0;;517,0;69,0;517,0;;517,0;517,0;350,0;;350,0;69,0;517,0;;69,0;350,0;517,0;;69,0;517,0;350,0;;69,0;517,0
512;1;0;1;1;0;1;0;0,3642826211491781;;;13,0;;239,0;590,0;239,0;;239,0;13,0;239,0;;239,0;13,0;13,0;;590,0;590,0;239,0;;590,0;590,0;13,0;;590,0;239,0;239,0;;590,0;239,0;239,0;;13,0;13,0;239,0;;239,0;590,0;13,0;;239,0;239,0
513;0;1;0;0;0;0;1;0,19422885098031425;373,0;603,0;556,0;556,0;373,0;249,0;556,0;313,0;373,0;373,0;525,0;556,0;373,0;249,0;525,0;313,0;373,0;373,0;525,0;556,0;373,0;373,0;525,0;556,0;249,0;373,0;525,0;313,0;249,0;373,0;556,0;556,0;373,0;249,0;556,0;313,0;373,0;373,0;525,0;556,0;249,0;373,0
514;1;0;0;0;1;1;0;0,30009248760362195;331,0;315,0;;116,0;116,0;116,0;;331,0;331,0;331,0;;315,0;116,0;315,0;;331,0;116,0;315,0;;116,0;315,0;315,0;;331,0;315,0;331,0;;315,0;116,0;331,0;;116,0;315,0;331,0;;315,0;331,0;315,0;;116,0;315,0;331,0
515;1;0;0;0;1;1;0;0,30009248760362195;;116,0;;315,0;315,0;331,0;;116,0;116,0;315,0;;116,0;315,0;331,0;;116,0;331,0;331,0;;315,0;116,0;116,0;;116,0;116,0;315,0;;116,0;331,0;116,0;;331,0;331,0;315,0;;116,0;116,0;331,0;;315,0;116,0;116,0
516;0;1;1;1;0;1;0;0,31181707224316;;552,0;670,0;;;;392,0;;;;580,0;;;;552,0;;;;552,0;;;;580,0;;;;670,0;;;;552,0;;;;670,0;;;;552,0;;;
517;1;1;0;1;0;0;1;0,3386063725773109;441,0;157,0;157,0;397,0;429,0;511,0;157,0;157,0;511,0;511,0;561,0;397,0;511,0;441,0;561,0;519,0;511,0;429,0;157,0;397,0;511,0;441,0;511,0;255,0;511,0;511,0;561,0;157,0;429,0;429,0;511,0;397,0;429,0;429,0;511,0;157,0;441,0;511,0;157,0;157,0;429,0;511,0
518;1;1;0;1;1;0;0;0,36936598018666056;180,0;340,0;318,0;318,0;199,0;199,0;180,0;318,0;180,0;596,0;340,0;180,0;199,0;318,0;199,0;340,0;596,0;340,0;596,0;199,0;318,0;199,0;596,0;180,0;180,0;596,0;199,0;199,0;340,0;596,0;318,0;199,0;596,0;340,0;340,0;340,0;180,0;199,0;199,0;340,0;596,0;180,0
519;1;1;0;1;0;0;0;0,3386063725773109;;;;350,0;;;;350,0;;;;350,0;;;;517,0;;;;69,0;;;;69,0;;;;350,0;;;;69,0;;;;350,0;;;;69,0;;
520;1;0;0;0;1;0;0;0,25857741498084724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
521;1;0;1;1;1;1;0;0,3959782448576548;;;;35,0;;;;35,0;;;;35,0;;;;35,0;;;;35,0;;;;35,0;;;;35,0;;;;35,0;;;;35,0;;;;35,0;;
522;1;0;0;1;0;0;0;0,27797347546282425;;619,0;619,0;;;;114,0;;;;472,0;;;;619,0;;;;114,0;;;;619,0;;;;472,0;;;;354,0;;;;25,0;;;;619,0;;;
523;0;0;1;1;1;1;0;0,2804783395395821;582,0;322,0;;582,0;366,0;474,0;;474,0;156,0;474,0;;156,0;474,0;474,0;;366,0;366,0;366,0;;322,0;156,0;156,0;;582,0;582,0;582,0;;366,0;366,0;322,0;;366,0;582,0;156,0;;322,0;322,0;582,0;;474,0;156,0;322,0
524;1;1;1;1;1;1;1;0,4657473237537692;600,0;351,0;88,0;450,0;43,0;176,0;351,0;661,0;62,0;176,0;351,0;450,0;176,0;176,0;351,0;286,0;600,0;176,0;43,0;662,0;600,0;600,0;43,0;662,0;600,0;124,0;351,0;662,0;124,0;124,0;88,0;43,0;176,0;176,0;176,0;450,0;124,0;124,0;351,0;662,0;176,0;124,0
525;0;1;0;0;0;0;0;0,19422885098031425;;;408,0;;;;408,0;;;;513,0;;;;513,0;;;;513,0;;;;513,0;;;;513,0;;;;408,0;;;;408,0;;;;513,0;;;
526;0;0;1;0;1;0;0;0,2006846350133488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
527;0;1;0;0;0;1;0;0,2285980212034376;;;;;345,0;345,0;;;345,0;345,0;;;345,0;345,0;;;345,0;345,0;;;345,0;345,0;;;345,0;345,0;;;345,0;345,0;;;345,0;345,0;;;345,0;345,0;;;345,0;345,0
528;0;1;0;1;1;0;0;0,25830885822557065;436,0;436,0;5,0;10,0;5,0;436,0;10,0;10,0;377,0;377,0;436,0;377,0;436,0;5,0;436,0;377,0;436,0;377,0;377,0;10,0;377,0;377,0;377,0;436,0;436,0;10,0;436,0;436,0;5,0;436,0;436,0;436,0;5,0;10,0;377,0;436,0;10,0;10,0;10,0;436,0;377,0;377,0
529;0;0;1;1;0;1;0;0,2541379791261026;;501,0;402,0;;683,0;567,0;567,0;;368,0;402,0;422,0;;402,0;402,0;567,0;;501,0;83,0;567,0;;368,0;567,0;402,0;;683,0;368,0;402,0;;422,0;501,0;83,0;;567,0;83,0;683,0;;422,0;368,0;567,0;;683,0;83,0
530;0;1;1;0;0;0;0;0,2259069811657392;;146,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
531;1;0;1;0;1;1;0;0,3417144085911393;387,0;465,0;241,0;387,0;241,0;241,0;387,0;241,0;387,0;465,0;241,0;241,0;241,0;465,0;241,0;387,0;465,0;387,0;387,0;241,0;387,0;241,0;387,0;465,0;241,0;387,0;465,0;241,0;465,0;387,0;387,0;465,0;241,0;241,0;465,0;465,0;465,0;241,0;387,0;465,0;465,0;387,0
532;0;0;0;1;0;1;0;0,21962428116898436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
533;0;0;1;1;0;0;0;0,2170091614500745;;;;;667,0;667,0;;;667,0;667,0;;;667,0;667,0;;;667,0;667,0;;;667,0;667,0;;;667,0;667,0;;;667,0;667,0;;;667,0;667,0;;;667,0;667,0;;;667,0;667,0
534;1;1;1;1;1;0;1;0,4149003547110088;278,0;26,0;558,0;635,0;26,0;558,0;558,0;635,0;278,0;26,0;635,0;332,0;278,0;30,0;635,0;635,0;30,0;278,0;560,0;635,0;278,0;26,0;560,0;635,0;30,0;558,0;278,0;332,0;26,0;558,0;635,0;560,0;278,0;558,0;558,0;560,0;635,0;635,0;635,0;560,0;635,0;558,0
535;0;1;1;0;0;0;0;0,2259069811657392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
536;0;0;0;1;0;0;0;0,1862784907631384;302,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
537;0;1;1;0;0;1;0;0,26404477799186865;;;388,0;;;;45,0;;;;45,0;;;;45,0;;;;388,0;;;;45,0;;;;45,0;;;;45,0;;;;45,0;;;;388,0;;;
538;1;1;1;0;1;0;1;0,3595871722394001;637,0;480,0;591,0;637,0;460,0;547,0;480,0;341,0;254,0;637,0;591,0;177,0;547,0;637,0;637,0;591,0;460,0;254,0;480,0;637,0;480,0;460,0;460,0;591,0;637,0;254,0;591,0;254,0;460,0;177,0;460,0;591,0;637,0;480,0;547,0;341,0;547,0;637,0;254,0;637,0;254,0;254,0
539;0;1;1;1;0;1;0;0,31181707224316;;;;392,0;;;;552,0;;;;392,0;;;;580,0;;;;580,0;;;;552,0;;;;580,0;;;;392,0;;;;392,0;;;;552,0;;
540;0;1;0;0;0;0;0;0,19422885098031425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
541;0;0;1;1;1;1;0;0,2804783395395821;366,0;156,0;366,0;;156,0;156,0;582,0;;582,0;322,0;474,0;;366,0;366,0;322,0;;156,0;156,0;366,0;;582,0;474,0;322,0;;474,0;366,0;366,0;;156,0;474,0;156,0;;366,0;322,0;156,0;;366,0;322,0;474,0;;582,0;474,0
542;0;1;0;1;0;1;0;0,27233023077345325;642,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
543;1;0;0;0;0;0;0;0,23362599616848306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
544;0;1;1;0;0;1;0;0,26404477799186865;;;45,0;;;;388,0;;;;388,0;;;;388,0;;;;45,0;;;;388,0;;;;388,0;;;;388,0;;;;388,0;;;;45,0;;;
545;1;1;0;0;0;0;1;0,2884500933795053;437,0;576,0;242,0;576,0;576,0;576,0;437,0;437,0;576,0;242,0;437,0;437,0;576,0;576,0;437,0;576,0;576,0;576,0;437,0;576,0;576,0;242,0;437,0;437,0;576,0;576,0;242,0;576,0;242,0;242,0;437,0;576,0;242,0;242,0;437,0;437,0;576,0;576,0;437,0;437,0;242,0;576,0
546;1;0;0;1;1;0;1;0,3057715080176313;625,0;162,0;108,0;126,0;162,0;625,0;132,0;108,0;162,0;162,0;470,0;216,0;162,0;240,0;126,0;126,0;625,0;625,0;108,0;470,0;240,0;625,0;470,0;108,0;625,0;162,0;126,0;216,0;625,0;216,0;132,0;470,0;240,0;216,0;108,0;108,0;240,0;162,0;132,0;126,0;216,0;625,0
547;1;1;1;0;1;0;0;0,3595871722394001;549,0;462,0;630,0;175,0;175,0;538,0;175,0;462,0;630,0;462,0;175,0;549,0;538,0;549,0;462,0;452,0;175,0;175,0;175,0;549,0;462,0;175,0;462,0;549,0;452,0;175,0;452,0;452,0;462,0;452,0;549,0;630,0;462,0;630,0;538,0;549,0;538,0;462,0;549,0;462,0;549,0;452,0
548;1;1;0;0;1;1;1;0,3631236349357641;649,0;372,0;574,0;404,0;14,0;484,0;382,0;372,0;372,0;372,0;14,0;404,0;574,0;68,0;68,0;382,0;484,0;372,0;68,0;372,0;574,0;68,0;68,0;404,0;372,0;574,0;382,0;484,0;372,0;574,0;68,0;372,0;484,0;484,0;68,0;404,0;372,0;372,0;68,0;382,0;14,0;14,0
549;1;1;1;0;1;0;1;0,3595871722394001;547,0;341,0;460,0;177,0;637,0;177,0;254,0;637,0;177,0;254,0;480,0;547,0;177,0;547,0;591,0;254,0;177,0;177,0;591,0;547,0;177,0;254,0;591,0;547,0;480,0;480,0;177,0;591,0;480,0;480,0;547,0;177,0;460,0;460,0;591,0;547,0;177,0;177,0;547,0;254,0;547,0;480,0
550;0;0;1;0;0;0;0;0,17996361465425456;56,0;;;638,0;56,0;638,0;;638,0;56,0;638,0;;56,0;638,0;56,0;;56,0;638,0;56,0;;638,0;638,0;638,0;;638,0;638,0;56,0;;638,0;638,0;638,0;;56,0;638,0;638,0;;638,0;56,0;56,0;;56,0;638,0;56,0
551;0;1;0;0;1;1;0;0,25318985659979104;;;414,0;;;;665,0;;;;414,0;;;;665,0;;;;336,0;;;;336,0;;;;414,0;;;;665,0;;;;414,0;;;;665,0;;;
552;0;1;1;1;0;1;1;0,31181707224316;128,0;516,0;339,0;94,0;554,0;94,0;40,0;539,0;554,0;94,0;339,0;172,0;339,0;339,0;516,0;94,0;554,0;339,0;516,0;172,0;94,0;554,0;117,0;539,0;554,0;554,0;40,0;94,0;94,0;339,0;516,0;94,0;117,0;117,0;339,0;40,0;117,0;339,0;516,0;539,0;339,0;94,0
553;1;0;0;0;0;0;1;0,23362599616848306;614,0;696,0;115,0;443,0;485,0;151,0;696,0;485,0;485,0;485,0;696,0;598,0;87,0;87,0;696,0;598,0;87,0;87,0;598,0;598,0;485,0;151,0;115,0;598,0;485,0;485,0;598,0;443,0;87,0;485,0;115,0;598,0;87,0;485,0;696,0;443,0;485,0;87,0;696,0;443,0;151,0;151,0
554;0;1;1;1;0;1;0;0,31181707224316;;392,0;;;552,0;580,0;;;552,0;392,0;;;670,0;670,0;;;552,0;580,0;;;580,0;552,0;;;552,0;552,0;;;392,0;670,0;;;580,0;670,0;;;670,0;392,0;;;580,0;392,0
555;1;0;0;1;1;1;0;0,3512737743270781;570,0;142,0;;;606,0;570,0;;;570,0;50,0;;;606,0;606,0;;;606,0;142,0;;;50,0;50,0;;;50,0;142,0;;;606,0;142,0;;;570,0;606,0;;;606,0;606,0;;;50,0;606,0
556;0;1;0;0;0;0;0;0,19422885098031425;;;513,0;513,0;;;513,0;408,0;;;408,0;513,0;;;408,0;408,0;;;408,0;513,0;;;408,0;513,0;;;408,0;408,0;;;513,0;513,0;;;513,0;408,0;;;408,0;513,0;;
557;1;0;1;1;1;0;0;0,34778969588175784;;;489,0;;;;489,0;;;;489,0;;;;489,0;;;;489,0;;;;489,0;;;;489,0;;;;489,0;;;;489,0;;;;489,0;;;
558;1;1;1;1;1;0;0;0,4149003547110088;;;534,0;;;534,0;534,0;;;;303,0;;;;433,0;;;;433,0;;;;433,0;;;534,0;303,0;;;534,0;455,0;;;534,0;534,0;;;303,0;303,0;;;534,0
559;1;0;0;0;1;0;0;0,25857741498084724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
560;1;1;1;1;1;0;0;0,4149003547110088;455,0;;433,0;455,0;;;303,0;433,0;;;433,0;455,0;;;455,0;433,0;;;534,0;433,0;;;534,0;455,0;;;433,0;303,0;;;303,0;534,0;;;455,0;534,0;;;433,0;534,0;;
561;1;1;0;1;0;0;0;0,3386063725773109;350,0;350,0;69,0;186,0;;;350,0;595,0;;;517,0;;;;517,0;150,0;;;69,0;186,0;;;69,0;;;;517,0;595,0;;;69,0;150,0;;;69,0;595,0;;;69,0;186,0;;
562;0;1;1;0;1;0;0;0,25030325752296645;;;394,0;;;;394,0;;;;394,0;;;;394,0;;;;394,0;;;;394,0;;;;394,0;;;;394,0;;;;394,0;;;;394,0;;;
563;1;1;0;0;0;1;1;0,33260969386236583;276,0;276,0;127,0;276,0;204,0;432,0;276,0;204,0;276,0;127,0;602,0;432,0;276,0;432,0;602,0;602,0;204,0;602,0;276,0;432,0;276,0;602,0;127,0;432,0;276,0;276,0;432,0;432,0;204,0;432,0;127,0;432,0;432,0;602,0;204,0;432,0;602,0;432,0;602,0;432,0;204,0;127,0
564;0;1;0;0;1;0;1;0,21615941276516426;347,0;693,0;503,0;693,0;193,0;96,0;503,0;693,0;193,0;96,0;347,0;693,0;193,0;193,0;347,0;693,0;193,0;96,0;395,0;503,0;193,0;203,0;347,0;693,0;193,0;96,0;395,0;503,0;96,0;203,0;347,0;395,0;193,0;203,0;503,0;395,0;193,0;96,0;347,0;693,0;203,0;193,0
565;0;1;1;1;0;0;1;0,2693041043775805;669,0;31,0;247,0;669,0;499,0;669,0;403,0;669,0;499,0;244,0;244,0;247,0;669,0;499,0;244,0;669,0;499,0;499,0;247,0;244,0;499,0;244,0;244,0;244,0;499,0;244,0;247,0;247,0;244,0;244,0;244,0;247,0;669,0;499,0;247,0;669,0;244,0;499,0;247,0;669,0;499,0;669,0
566;0;0;1;0;1;0;0;0,2006846350133488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
567;0;0;1;1;0;1;1;0,2541379791261026;471,0;471,0;138,0;370,0;623,0;529,0;529,0;138,0;138,0;370,0;138,0;471,0;59,0;59,0;529,0;267,0;59,0;59,0;529,0;370,0;267,0;529,0;370,0;59,0;59,0;623,0;295,0;459,0;459,0;138,0;370,0;370,0;529,0;623,0;59,0;370,0;459,0;59,0;529,0;138,0;138,0;370,0
568;1;0;1;0;1;0;0;0,2968837307262043;365,0;365,0;492,0;346,0;492,0;365,0;346,0;492,0;365,0;346,0;365,0;263,0;346,0;365,0;346,0;492,0;346,0;346,0;346,0;263,0;346,0;492,0;492,0;346,0;346,0;346,0;492,0;263,0;263,0;263,0;365,0;492,0;263,0;346,0;492,0;492,0;365,0;263,0;263,0;346,0;346,0;365,0
569;0;1;1;1;1;1;1;0,3413992654193282;215,0;8,0;95,0;672,0;82,0;95,0;95,0;82,0;8,0;8,0;82,0;672,0;95,0;8,0;95,0;95,0;82,0;82,0;82,0;421,0;672,0;8,0;82,0;421,0;8,0;95,0;95,0;95,0;672,0;95,0;82,0;421,0;82,0;82,0;393,0;421,0;672,0;672,0;82,0;421,0;672,0;672,0
570;1;0;0;1;1;1;1;0,3512737743270781;555,0;479,0;479,0;183,0;500,0;555,0;119,0;362,0;555,0;500,0;119,0;699,0;119,0;500,0;479,0;699,0;119,0;500,0;119,0;183,0;500,0;699,0;119,0;699,0;500,0;699,0;479,0;362,0;119,0;500,0;479,0;362,0;555,0;119,0;699,0;183,0;699,0;500,0;500,0;119,0;500,0;500,0
